,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
3480,REVADE 2022: crossroads of operators activating in the circular economy   ,"#REVADE 2022: carrefour des opérateurs activant dans l'économie circulaire

https://t.co/Ro546Pyq0W https://t.co/MWvjcFCwv3",2022-10-12 18:51:00+00:00,APS_Algerie,4,2,,['REVADE'],Neutral
3481,Parliament: A review in Kigali   Algeria's strategy   in the field of health   ,"#برلمان: استعراض بـ #كيغالي  🇷🇼استراتيجية #الجزائر🇩🇿 في مجال #الصحة

https://t.co/k8oNCfznky https://t.co/hikEmyj5pE",2022-10-12 18:35:59+00:00,APS_Algerie,24,2,,"['برلمان', 'كيغالي', 'الجزائر', 'الصحة']",Neutral
3482,Senators hail positive economic and diplomatic results   ,"Les #sénateurs saluent les résultats positifs sur les plans économique et diplomatique

https://t.co/of7CvpEGvp https://t.co/fJGcAn93Gm",2022-10-12 18:26:10+00:00,APS_Algerie,9,1,,['sénateurs'],Positive
3483,Fighting speculation is at the heart of the state's interests to protect the purchasing power of the citizen   ,"مكافحة #المضاربة في صلب اهتمامات الدولة لحماية القدرة الشرائية للمواطن

https://t.co/tSCYvLhrk8 https://t.co/Gd8Qb86BKG",2022-10-12 18:20:00+00:00,APS_Algerie,27,2,,['المضاربة'],Neutral
3484,Boslimani stresses the need to raise the capabilities of the Arab media system in order to deliver its message   ,"#بوسليماني يؤكد على ضرورة رفع إمكانيات المنظومة الإعلامية العربية من أجل ايصال رسالتها

https://t.co/OJt2bqWtaH https://t.co/CMMVtwkhef",2022-10-12 18:09:00+00:00,APS_Algerie,4,1,,['بوسليماني'],Neutral
3485,Rabeka stresses the necessity of optimal social support for the Mujahideen and paying attention to the national memory   ,"#ربيقة يشدد على ضرورة التكفل الإجتماعي الأمثل بـ #المجاهدين والإهتمام بالذاكرة الوطنية

https://t.co/1dF1sKDIQd https://t.co/ATZxNMrX6t",2022-10-12 17:48:46+00:00,APS_Algerie,15,1,,"['ربيقة', 'المجاهدين']",Neutral
3486,Libyan crisis  : President_Tebboune optimistic about a settlement in 2023   ,"Crise libyenne 🇱🇾: le #Président_Tebboune optimiste quant à un règlement en 2023

https://t.co/XfNak4x92o https://t.co/C0oSvl3YeP",2022-10-12 17:46:08+00:00,APS_Algerie,22,2,,['Président_Tebboune'],Neutral
3487,"The outcome of the spread of Corona in Algeria October 12, 2022 ",حصيلة انتشار #كورونا في #الجزائر 12 اكتوبر 2022 https://t.co/Wdne1KKu94,2022-10-12 17:40:00+00:00,APS_Algerie,12,2,,"['كورونا', 'الجزائر']",Neutral
3488,Re-election of the Secretary General of the Association of Mediterranean News Agencies for a new term of three years   ,"إعادة انتخاب الأمين العام لـ #رابطة_وكالات_الأنباء_المتوسطية لعهدة جديدة مدتها ثلاث سنوات

https://t.co/j1o86NxRDj https://t.co/Jz12ievneb",2022-10-12 17:39:32+00:00,APS_Algerie,9,2,,['رابطة_وكالات_الأنباء_المتوسطية'],Neutral
3489,Al-Munfi appreciates Algeria's noble stand with Libya   and highlights its important role in the coming period   ,"المنفي يثمن وقفة #الجزائر🇩🇿 النبيلة مع #ليبيا 🇱🇾 ويبرز دورها المهم في الفترة المقبلة

https://t.co/obyJUuTY0B https://t.co/9D5hUlPNaY",2022-10-12 17:33:00+00:00,APS_Algerie,17,3,,"['الجزائر', 'ليبيا']",Positive
3490,Ghlamallah participates in the World Conference of fatwa bodies around the world   ,"#Ghlamallah participe à la Conférence mondiale des organismes de la fatwa dans le monde

https://t.co/Vp4jSRRzsQ https://t.co/vESAdYZ7uL",2022-10-12 17:30:00+00:00,APS_Algerie,4,1,,['Ghlamallah'],Neutral
3491,Solar_energy: the idea of  a Euro-Algerian industrial policy acclaimed   ,"#Energie_solaire: l'idée d'une politique industrielle euro-algérienne plébiscitée

https://t.co/V0k7jZUcoK https://t.co/qTMuzkC5c8",2022-10-12 17:24:57+00:00,APS_Algerie,10,1,,['Energie_solaire'],Neutral
3492,Education: vast promotion operation for teachers of the three cycles   ,"#Education: vaste opération de promotion pour les #enseignants des trois cycles

https://t.co/hYcixN7SDQ https://t.co/lnH6XptGg4",2022-10-12 17:20:00+00:00,APS_Algerie,4,1,,"['Education', 'enseignants']",Neutral
3493,The election of Algeria   as a member of the UN Human Rights Council is recognition that it is a country of freedoms and protects human rights   ,"انتخاب #الجزائر 🇩🇿 كعضو في #مجلس_حقوق_الإنسان_الأممي اعتراف بأنها بلد حريات وتحمي حقوق الإنسان

https://t.co/kSazFVCyxl https://t.co/RqQFExoQxD",2022-10-12 17:10:00+00:00,APS_Algerie,13,2,,"['الجزائر', 'مجلس_حقوق_الإنسان_الأممي']",Positive
3494,The Secretary-General of the International Platform of Jurists for East Timor confirms his support for the Sahara_cause  ,"الأمين العام للمنبر الدولي للحقوقيين من أجل تيمور الشرقية يؤكد دعمه لـ #القضية_الصحراوية

https://t.co/Cu1jqxM4fy",2022-10-12 17:03:29+00:00,APS_Algerie,13,1,,['القضية_الصحراوية'],Neutral
3495,UN   / Decolonization Committee: Strong arguments for the right to self-determination of the Sahrawi people     ,"#الأمم_المتحدة 🇺🇳/لجنة تصفية الاستعمار: مرافعات قوية من أجل حق تقرير مصير #الشعب_الصحراوي 🇪🇭

https://t.co/UhpfjmqXOx https://t.co/0yWyplVKRq",2022-10-12 17:00:01+00:00,APS_Algerie,9,2,,"['الأمم_المتحدة', 'الشعب_الصحراوي']",Neutral
3496,The SG of AMAN renewed for a new term of three years   ,"Le SG de l'#AMAN reconduit pour un nouveau mandat de trois ans

https://t.co/MLsVMSSrWV https://t.co/84seIrALqn",2022-10-12 16:59:49+00:00,APS_Algerie,3,1,,['AMAN'],Neutral
3497,President _ Tebboune talks with the President of the Libyan Presidential Council  ,"#الرئيس_تبون يتحادث مع رئيس المجلس الرئاسي الليبي

https://t.co/T7IKVJ9f6t",2022-10-12 16:40:13+00:00,APS_Algerie,10,1,,['الرئيس_تبون'],Neutral
3498,Ministry _ of _ Education: a wide promotion process for teachers of the three educational phases   ,"#وزارة_التربية: عملية ترقية واسعة لفائدة أساتذة الأطوار التعليمية الثلاث

https://t.co/fPH7HCj20v https://t.co/pRhZh9RBmY",2022-10-12 16:40:00+00:00,APS_Algerie,7,1,,['وزارة_التربية'],Neutral
3499,"Valuing 30 percent of domestic_waste by 2035 will create 18,000 direct jobs.   ","تثمين 30 بالمائة من #النفايات_المنزلية افاق 2035 سيخلق 18 الف منصب شغل مباشر

https://t.co/UiXJtxMJEU https://t.co/5i0A7a5SXX",2022-10-12 16:30:00+00:00,APS_Algerie,16,6,,['النفايات_المنزلية'],Neutral
3500, Refad 2022  exhibition: a space to attract specialists in waste collection and display national capacities for recycling   ,"معرض ""ريفاد 2022 "": فضاء لاستقطاب مختصين في تجميع #النفايات و عرض القدرات الوطنية للرسكلة

https://t.co/qRuGIODl2M https://t.co/1LnMKt2zdn",2022-10-12 16:16:00+00:00,APS_Algerie,10,1,,['النفايات'],Neutral
3501,The fight against speculation at the center of the priorities of the State   ,"La lutte contre la #spéculation au centre des priorités de l'Etat

https://t.co/yxJg18HY9A https://t.co/iwxtkKadaL",2022-10-12 16:10:00+00:00,APS_Algerie,36,3,,['spéculation'],Neutral
3502,Fishing: creation of dozens of cooperatives for a better organization of the sector   ,"#Pêche: création de dizaines de coopératives pour une meilleure organisation du secteur

https://t.co/tosaK2zLcU https://t.co/v21BXeWfLS",2022-10-12 16:00:04+00:00,APS_Algerie,12,2,,['Pêche'],Neutral
3503,President _ Tebboune expresses his optimism that 2023 will be the year of the solution to the Libyan crisis     ,"#الرئيس_تبون يعرب عن تفاؤله بأن تكون 2023 سنة الحل بالنسبة للأزمة الليبية 🇱🇾

https://t.co/Wbva5Neoog https://t.co/njc2J64h2n",2022-10-12 15:54:22+00:00,APS_Algerie,77,4,,['الرئيس_تبون'],Neutral
3504,"Members of the National Assembly appreciate the positive results, especially on the economic and diplomatic front   ","أعضاء #مجلس_الأمة يثمنون النتائج الايجابية سيما على الصعيد الاقتصادي والدبلوماسي

https://t.co/rucXbiKK2e https://t.co/Ibe7pjKIdS",2022-10-12 15:20:31+00:00,APS_Algerie,15,2,,['مجلس_الأمة'],Positive
3505,The President of the Supreme Islamic Council participates in Cairo   in the 7th International Conference on the Roles and Fatwa Bodies in the World   ,"رئيس #المجلس_الإسلامي_الأعلى يشارك بـ #القاهرة 🇪🇬 في المؤتمر العالمي ال7 لدور و هيئات الإفتاء في العالم

https://t.co/hy4ctc9Z81 https://t.co/xFUXeZ8bvs",2022-10-12 14:50:37+00:00,APS_Algerie,6,1,,"['المجلس_الإسلامي_الأعلى', 'القاهرة']",Neutral
3506,ANP: attempts to introduce more than 8 qx of treated kif foiled   ,"#ANP : des tentatives d'introduction de plus de 8 qx de kif traité déjouées

https://t.co/rHJsnwA3bW https://t.co/O3apuEuyKk",2022-10-12 14:21:02+00:00,APS_Algerie,18,3,,['ANP'],Negative
3507,Seafishing and fishing products: Establishing dozens of cooperatives to ensure better organization of the sector   ,"#الصيد_البحري والمنتجات الصيدية: انشاء عشرات التعاونيات لضمان تنظيم افضل للقطاع

https://t.co/vL4BoVUMcT https://t.co/oO5vRF75cL",2022-10-12 14:17:00+00:00,APS_Algerie,27,4,,['الصيد_البحري'],Neutral
3508,The_National_Popular_Army thwarted attempts to bring in more than 8 quintals of treated kif across the border with Morocco within a week.   ,"#الجيش_الوطني_الشعبي إحباط محاولات إدخال أزيد من 8 قناطير من الكيف المعالج عبر الحدود مع المغرب خلال أسبوع

https://t.co/BnZwZjs5xK https://t.co/MCiqMALG2e",2022-10-12 13:56:30+00:00,APS_Algerie,14,1,,['الجيش_الوطني_الشعبي'],Negative
3509,Military_industry: delivery of 348 Mercedes_Benz vehicles manufactured by SAFAV_MB from Tiaret   ,"#Industrie_militaire: livraison de 348 véhicules #Mercedes_Benz fabriqués par #SAFAV_MB de #Tiaret
🔗https://t.co/IjdusrSgqx https://t.co/m0eP1k8CAS",2022-10-12 13:15:01+00:00,APS_Algerie,16,2,,"['Industrie_militaire', 'Mercedes_Benz', 'SAFAV_MB', 'Tiaret']",Neutral
3510,Algeria   strongly condemns the terrorist attack against Djiboutian security forces     ,"L'#Algérie 🇩🇿 condamne fermement l'attentat terroriste contre des forces de sécurité djiboutiennes 🇩🇯 
🔗https://t.co/rsdKhiQIXG https://t.co/HybcV0Sm0N",2022-10-12 13:12:58+00:00,APS_Algerie,17,2,,['Algérie'],Negative
3511,Military industry: delivery of 348 Mercedes-Benz vehicles manufactured by the Algerian car production company in Tiaret    ,"#صناعة_عسكرية : تسليم 348 عربة ""مرسيدس بنز"" مصنعة من #الشركة_الجزائرية_لإنتاج_السيارات بــ #تيارت
🔗https://t.co/fL69gwegrW https://t.co/HgNB2qY62j",2022-10-12 12:34:02+00:00,APS_Algerie,18,4,,"['صناعة_عسكرية', 'الشركة_الجزائرية_لإنتاج_السيارات', 'تيارت']",Neutral
3512,Council_of_the_nation: the senators begin the debate on the Declaration_of_politics_general_of_the_Government   ,"#Conseil_de_la_nation : les sénateurs entament le débat de la #Déclaration_de_politique_générale_du_Gouvernement
🔗https://t.co/Moe8FvPMvS https://t.co/o5dG3O5cus",2022-10-12 12:21:06+00:00,APS_Algerie,11,1,,"['Conseil_de_la_nation', 'Déclaration_de_politique_générale_du_Gouvernement']",Neutral
3513,President_Tebboune   receives the President of the Libyan Presidential Council     ,"Le #Président_Tebboune 🇩🇿 reçoit le président du Conseil présidentiel libyen 🇱🇾 
🔗https://t.co/JdfNAHWmfA https://t.co/9DOpdhs173",2022-10-12 12:13:15+00:00,APS_Algerie,15,2,,['Président_Tebboune'],Neutral
3514,President _ Tebboune   receives the President of the Libyan Presidential Council      ,"#الرئيس_تبون 🇩🇿 يستقبل رئيس المجلس الرئاسي الليبي 🇱🇾 
🔗https://t.co/TUaWxuwX0e https://t.co/vvXXt8o3dm",2022-10-12 11:51:17+00:00,APS_Algerie,24,4,,['الرئيس_تبون'],Neutral
3515,"Thunderstorms   are expected starting today, Wednesday, in several states in the center and west of the country    ","أمطاررعدية ⛈️ مرتقبة بداية من اليوم الاربعاء على عدة ولايات بوسط وغرب البلاد 
🔗https://t.co/0DL44tnTEK https://t.co/hFDvFBI2RD",2022-10-12 11:47:07+00:00,APS_Algerie,15,1,,,Neutral
3516,Stormy rains   and hailstorms on several wilayas from this Wednesday   ,"Pluies orageuses ⛈️ et chutes de grêle sur plusieurs wilayas à partir de ce mercredi 
🔗https://t.co/9tsodCLKPg https://t.co/x7PDbKaqkY",2022-10-12 11:45:44+00:00,APS_Algerie,8,1,,,Neutral
3517,Algeria   strongly condemns the terrorist attack that targeted the Djiboutian security forces      ,"#الجزائر 🇩🇿 تدين بشدة الهجوم الإرهابي الذي استهدف قوات الأمن الجيبوتية 🇩🇯 
🔗https://t.co/wLrBL0VXKb https://t.co/ytDqQyBLEH",2022-10-12 11:08:29+00:00,APS_Algerie,26,4,,['الجزائر'],Negative
3518,Presenting smart solutions for global digital transformation at GITEX Salon in Dubai    ,"تقديم حلول ذكية للتحول الرقمي العالمي في صالون #جيتكس بـ #دبي
🔗https://t.co/wqHygISwfx https://t.co/BgzqE9sPgm",2022-10-12 10:52:03+00:00,APS_Algerie,9,1,,"['جيتكس', 'دبي']",Positive
3519,Kasali   participates in the annual meetings of the World Bank Group and the International Monetary Fund    ,"#كسالي 🇩🇿 يشارك في أشغال الاجتماعات السنوية لمجموعة #البنك_الدولي و #صندوق_النقد_الدولي 
🔗https://t.co/L7YasKz5Cc https://t.co/Wfmt22hg3u",2022-10-12 10:32:14+00:00,APS_Algerie,15,1,,"['كسالي', 'البنك_الدولي', 'صندوق_النقد_الدولي']",Neutral
3520,National_Majlis: Starting to discuss the statement_of_the_public_policy_of_the_government    ,"#مجلس_الأمة : الشروع في مناقشة #بيان_السياسة_العامة_للحكومة 
🔗https://t.co/2i7c8RCBwa https://t.co/bdrSKKC4ch",2022-10-12 10:28:49+00:00,APS_Algerie,21,1,,"['مجلس_الأمة', 'بيان_السياسة_العامة_للحكومة']",Neutral
3521,Western_Sahara: Sidi_Ammar   is discussing with a UN official   a number of issues on the horizon of the upcoming Security_Council consultations    ,"#الصحراء_الغربية: #سيدي_عمار 🇪🇭 يبحث مع مسؤولة أممية 🇺🇳 عددا من القضايا في أفق مشاورات #مجلس_الأمن القادمة 
🔗https://t.co/pHVMnixsZV https://t.co/Y91IOQl5WJ",2022-10-12 10:23:34+00:00,APS_Algerie,16,5,,"['الصحراء_الغربية', 'سيدي_عمار', 'مجلس_الأمن']",Neutral
3522,The 145th Assembly of the Inter-Parliamentary Union in Kigali: Participation  Algerian_Parliament      ,"الجمعية ال 145 للاتحاد البرلماني الدولي ب #كيغالي: مشاركة  #البرلمان_الجزائري 🇩🇿
🔗https://t.co/JEPgzeGf5J https://t.co/PPFAnljndv",2022-10-12 07:49:59+00:00,APS_Algerie,23,1,,"['كيغالي', 'البرلمان_الجزائري']",Neutral
3523, Sidi_Mohamed Court: Follow-up of 30 people in cases of speculation in widely consumed foodstuffs ,#محكمة_سيدي_محمد : متابعة 30 شخصا في قضايا المضاربة في المواد الغذائية واسعة الاستهلاك https://t.co/DLu7rrMZ2R,2022-10-12 07:39:38+00:00,APS_Algerie,24,2,,['محكمة_سيدي_محمد'],Neutral
