,Tweet,Original,Datetime,Username,Likes,Retweets,View,Hashtags,Sentiments
2593,The 17th session of the Union of Councils of Member States of the OIC: unveiling a postal stamp for the session   ,"الدورة ال17 لاتحاد مجالس الدول الأعضاء في #منظمة_التعاون_الإسلامي: رفع الستار عن طابع بريدي خاص بالدورة

https://t.co/A5JoIosnoO https://t.co/TMxhpNQ7im",2023-01-30 08:27:32+00:00,APS_Algerie,26,1,1142.0,['منظمة_التعاون_الإسلامي'],Neutral
2594,The Casablanca court ruled that it is illegal to stop working at the level of some postal_offices   ,"محكمة الدار البيضاء تقضي بعدم شرعية التوقف عن العمل على مستوى بعض #المكاتب_البريدية

https://t.co/JHZeFANNG3 https://t.co/zmFYRF0xqA",2023-01-30 07:43:21+00:00,APS_Algerie,98,0,6338.0,['المكاتب_البريدية'],Neutral
2595,Walkout in some post offices: the court of Dar el Beida declares the movement illegal (press release)   ,"Débrayage dans certains bureaux de #poste: le tribunal de Dar el Beida déclare le mouvement illégal (communiqué)

https://t.co/Dv0BVgf5Hx https://t.co/gumAyogT39",2023-01-30 07:40:39+00:00,APS_Algerie,20,0,1170.0,['poste'],Neutral
2596,The Islamic world relies on Algeria   to consecrate consensus and cohesion    ,"Le monde islamique mise sur l' #Algérie 🇩🇿 pour consacrer consensus et cohésion

🔗https://t.co/oOkQajZSgC https://t.co/FzoqeNCdI7",2023-01-29 20:50:17+00:00,APS_Algerie,44,6,2798.0,['Algérie'],Neutral
2597,President of the Republic: the Palestinian Cause   will remain the first central cause of the Muslim nation    ,"Président de la République : la Cause palestinienne 🇵🇸 demeurera la première cause centrale de la nation musulmane

🔗https://t.co/btDBeMBY4o https://t.co/22OaUpUpEV",2023-01-29 20:48:44+00:00,APS_Algerie,40,4,3312.0,,Neutral
2598,Installation of members of the National Geographic Information Council    ,"Installation des membres du Conseil national de l'information géographique

🔗https://t.co/AUuYOc16Ih https://t.co/UfiISw0VPk",2023-01-29 20:46:19+00:00,APS_Algerie,18,0,1741.0,,Neutral
2599,  Unveiling a postal stamp for the 17th session of the Union of Councils of Member States of the Organization of Islamic Cooperation ,▶️ رفع الستار عن طابع بريدي خاص بالدورة الـ 17 لاتحاد مجالس الدول الأعضاء في منظمة التعاون الإسلامي https://t.co/RyuMj1MHn6,2023-01-29 20:43:49+00:00,APS_Algerie,29,2,1591.0,,Neutral
2600,  President_Teboune: Algeria   is ready to embrace a research center to enhance the intellectual immunity of Muslim societies ,▶️ #الرئيس_تبون : #الجزائر 🇩🇿 مستعدة لاحتضان مركز بحث لتعزيز المناعة الفكرية للمجتمعات الإسلامية https://t.co/IxrEjLbLjI,2023-01-29 20:39:27+00:00,APS_Algerie,50,5,2150.0,"['الرئيس_تبون', 'الجزائر']",Positive
2601,Appointment of the members of the National Council for Geographical Information     ,"تنصيب أعضاء المجلس الوطني للإعلام الجغرافي

🔗https://t.co/UTG9bQAHum https://t.co/tsK7BjBsE4",2023-01-29 20:34:56+00:00,APS_Algerie,21,0,2518.0,,Neutral
2602,The President's message to the participants in the 17th session of the Conference of the Councils of the Organization of Islamic Cooperation  ,"رسالة رئيس الجمهورية للمشاركين في الدورة الـ 17 لمؤتمر اتحاد مجالس دول منظمة التعاون الإسلامي

https://t.co/bvrimtr17C",2023-01-29 20:32:18+00:00,APS_Algerie,14,0,1430.0,,Neutral
2603,  The start of the work of the 17th session of the Conference of the Union of Councils of the Organization of Islamic Cooperation ,▶️ انطلاق أشغال الدورة ال17 لمؤتمر اتحاد مجالس دول منظمة التعاون الإسلامي https://t.co/1U79UFZZxe,2023-01-29 20:30:12+00:00,APS_Algerie,16,2,1505.0,,Neutral
2604,  Shorfa: Settling the status of vocational integration workers in the economic and private sectors before the end of 2023 ,▶️ #شرفة : تسوية وضعية عمال الادماج المهني في القطاع الاقتصادي والخاص قبل نهاية 2023 https://t.co/X3d36Agk4Z,2023-01-29 19:02:44+00:00,APS_Algerie,14,1,1463.0,['شرفة'],Neutral
2605,Call to position oneself in favor of the Palestinian cause in the face of the Zionist entity    ,"Appel à se positionner en faveur de la cause palestinienne face à l'entité sioniste

🔗https://t.co/jJvtz8uncp https://t.co/JgtDc0heB5",2023-01-29 19:01:48+00:00,APS_Algerie,37,3,3778.0,,Neutral
2606,Algeria   ready to host a research center to strengthen the intellectual immunity of Muslim societies    ,"L' #Algérie 🇩🇿 prête à abriter un centre de recherche pour renforcer l'immunité intellectuelle des sociétés musulmanes

🔗https://t.co/hBa0R7UyRu https://t.co/cUHnudKcRa",2023-01-29 19:00:34+00:00,APS_Algerie,168,18,11007.0,['Algérie'],Neutral
2607,The Minister of Transport inaugurates the railway link between Saida and Firanda     ,"وزير النقل يدشن خط السكة الحديدية الرابط ما بين #سعيدة - #فرندة

🔗https://t.co/3iQLOAXTQp https://t.co/IyZvr7SvZA",2023-01-29 18:54:24+00:00,APS_Algerie,18,2,1158.0,"['سعيدة', 'فرندة']",Neutral
2608,Algeria   expresses its solidarity with Chad   following a serious road accident    ,"L' #Algérie 🇩🇿 exprime sa solidarité avec le #Tchad 🇹🇩 suite à un grave accident de la route

🔗https://t.co/vbASFSG7m4 https://t.co/XzvRpSEcT5",2023-01-29 18:42:48+00:00,APS_Algerie,15,2,1169.0,"['Algérie', 'Tchad']",Neutral
2609,The Islamic world pins great hopes on Algeria to consolidate more understanding and harmony     ,"العالم الاسلامي يعلق آمالا كبيرة على #الجزائر  لترسيخ المزيد من التفاهم و الانسجام

🔗https://t.co/PsfQs7bRyc https://t.co/bNz3YHIR8b",2023-01-29 18:39:52+00:00,APS_Algerie,17,3,1463.0,['الجزائر'],Positive
2610,President Tebboune: The Palestinian cause   will remain the first central issue of the Islamic Ummah     ,"#الرئيس_تبون : #القضية_الفلسطينية 🇵🇸 ستبقى القضية المركزية الأولى للأمة الإسلامية

🔗https://t.co/iBIxslKdcJ https://t.co/ikCajP7cGi",2023-01-29 18:28:58+00:00,APS_Algerie,29,1,1771.0,"['الرئيس_تبون', 'القضية_الفلسطينية']",Neutral
2611,Algeria   expresses its solidarity with Chad   following a serious traffic accident     ,"#الجزائر 🇩🇿 تعرب عن تضامنها مع #تشاد 🇹🇩 اثر حادث مروري خطير

🔗https://t.co/XhMbQDtKPv https://t.co/RwLDcSAGC1",2023-01-29 18:27:28+00:00,APS_Algerie,15,1,1347.0,"['الجزائر', 'تشاد']",Neutral
2612,Blida: more than 60 exhibitors expected Tuesday at the National Citrus Show    ,"#Blida : plus de 60 exposants attendus mardi au Salon national des agrumes

🔗https://t.co/hwZZb34q3K https://t.co/C70bI3jCGs",2023-01-29 18:24:04+00:00,APS_Algerie,10,0,1281.0,['Blida'],Neutral
2613,Pre-employment contracts: regularization of the situation of employees in the economic sector before the end of 2023    ,"Contrats prés-emploi : régularisation de la situation des employés du secteur économique avant la fin 2023

🔗https://t.co/eCDc8LQYep https://t.co/U7UltqwQp5",2023-01-29 18:23:03+00:00,APS_Algerie,34,0,2789.0,,Neutral
2614,The Minister of Culture and the Arts receives the Ambassador and Resident Coordinator of the UN   in Algeria      ,"La ministre de la Culture et des Arts reçoit l'ambassadeur et Coordonnateur résident de l' #ONU 🇺🇳 en #Algérie  🇩🇿

🔗https://t.co/yBUOKolN66 https://t.co/PUFXlTQwgD",2023-01-29 18:11:15+00:00,APS_Algerie,16,1,1399.0,"['ONU', 'Algérie']",Neutral
2615,  Shane2022: A smoke-free tournament in the stadiums.. The audience and families applauded the initiative  ,"▶️ #شان2022 : دورة دون تدخين في الملاعب .. استحسان الجمهور والعائلات للمبادرة

https://t.co/J5T8KXx668",2023-01-29 17:56:28+00:00,APS_Algerie,10,1,1171.0,['شان2022'],Positive
2616,January 1962: 32 Mujahideen succeeded in escaping from Blida prison an hour before the execution of the death sentence against 26 of them.     ,"يناير 1962: نجاح 32 مجاهدا في الفرار من سجن #البليدة ساعة قبل تنفيذ حكم الإعدام في 26 منهم

🔗https://t.co/gv8rVcQrTY https://t.co/BIaDn0Ua89",2023-01-29 17:50:32+00:00,APS_Algerie,17,3,1171.0,['البليدة'],Neutral
2617,Algeria   - Sudan  : signing of a cooperation agreement in the field of veterinary health    ,"#Algérie 🇩🇿 - #Soudan 🇸🇩 : signature d'un accord de coopération dans le domaine de la santé vétérinaire

🔗https://t.co/pry74Q6Ifd https://t.co/leovlD7GUL",2023-01-29 17:41:46+00:00,APS_Algerie,23,1,1669.0,"['Algérie', 'Soudan']",Neutral
2618,President Tebboune: Algeria   is ready to host a research center to strengthen the intellectual immunity of Islamic societies     ,"#الرئيس_تبون : #الجزائر 🇩🇿 مستعدة لاحتضان مركز بحث لتعزيز المناعة الفكرية للمجتمعات الإسلامية

🔗https://t.co/HAZv4gYt3c https://t.co/V6bc3JLXdi",2023-01-29 17:37:59+00:00,APS_Algerie,79,5,4186.0,"['الرئيس_تبون', 'الجزائر']",Neutral
2619,Tebessa: Awareness campaign to prevent the risk of suffocation from carbon monoxide ,#تبسة : حملة تحسيسية للوقاية من خطر الاختناق بغاز أحادي أكسيد الكربون https://t.co/6gZ7Tev2rB,2023-01-29 17:17:42+00:00,APS_Algerie,14,1,1459.0,['تبسة'],Neutral
2620,Settling the status of vocational integration workers in the public and private economic sectors before the end of 2023     ,"تسوية وضعية عمال الإدماج المهني في القطاع الاقتصادي العمومي و الخاص قبل نهاية 2023

🔗https://t.co/rbW6egvhFm https://t.co/wUUXCHcBrI",2023-01-29 16:43:17+00:00,APS_Algerie,18,0,1232.0,,Neutral
2621,   Oran: A solidarity campaign to take care of people without shelter due to the spread of the cold wave ,▶️ #وهران : حملة تضامنية للتكفل بالأشخاص دون مأوى إثر انتشار موجة البرد https://t.co/55ZhiivXb0,2023-01-29 16:42:16+00:00,APS_Algerie,25,2,1639.0,['وهران'],Neutral
2622,Sonelgaz: free verification of gas installations in homes    ,"#Sonelgaz : vérification gratuite des installations de gaz dans les foyers

🔗https://t.co/1apfsMQWSz https://t.co/CY4eFGXXlf",2023-01-29 16:40:07+00:00,APS_Algerie,16,0,1110.0,['Sonelgaz'],Neutral
2623,Education: a meeting dedicated to the Braille printing of the Holy_Quran    ,"Education: une réunion consacrée à l'impression en #braille du #Saint_Coran

🔗https://t.co/v9itpUPpEn https://t.co/kxI72SZL07",2023-01-29 16:39:13+00:00,APS_Algerie,26,0,2042.0,"['braille', 'Saint_Coran']",Neutral
2624,"Merad receives the president of the High Authority for Transparency, Prevention and Fight against Corruption    ","#Merad reçoit la présidente de la Haute autorité de transparence, de prévention et de lutte contre la corruption

🔗https://t.co/lFeNCbsNLJ https://t.co/C15lEo68ua",2023-01-29 16:38:07+00:00,APS_Algerie,11,0,1121.0,['Merad'],Neutral
2625,Beljoud: mobilizing all means to build the North-South railway line    ,"#Beldjoud : mobiliser tous les moyens pour réaliser la ligne ferroviaire Nord-sud

🔗https://t.co/YQSYvZXyMb https://t.co/CgNOP5W7E6",2023-01-29 16:37:16+00:00,APS_Algerie,10,1,1132.0,['Beldjoud'],Neutral
2626,Higher education/Industry: 15 cooperation agreements signed    ,"Enseignement supérieur/Industrie: 15 accords de coopération signés

🔗https://t.co/WMaxt9nM8K https://t.co/KhIijeqU5L",2023-01-29 16:36:27+00:00,APS_Algerie,8,0,1033.0,,Neutral
2627,Gudjil receives the presidents of the House of Representatives of Jordan   and of the Iranian Consultative Assembly      ,"#Goudjil reçoit les présidents de la Chambre des représentants de #Jordanie 🇯🇴 et de l'Assemblée consultative iranienne 🇮🇷

🔗https://t.co/H7glaznR0x https://t.co/zHejcKeDxw",2023-01-29 16:35:30+00:00,APS_Algerie,13,1,1218.0,"['Goudjil', 'Jordanie']",Neutral
2628,Beginning of the work of the 17th conference of the UPCI    ,"Début des travaux de la 17e conférence de l' #UPCI

🔗https://t.co/zXvDT6bh5J https://t.co/B7xfGqbANU",2023-01-29 16:34:10+00:00,APS_Algerie,3,0,800.0,['UPCI'],Neutral
2629,Algeria   Sudan  : Signing an agreement in the field of veterinary health     ,"#الجزائر 🇩🇿  #السودان 🇸🇩 : التوقيع على اتفاقية في مجال الصحة البيطرية

🔗https://t.co/EZ2a9X6DPE https://t.co/jqGx39Dc7Z",2023-01-29 16:29:10+00:00,APS_Algerie,19,2,1036.0,"['الجزائر', 'السودان']",Neutral
2630,The Minister of Interior receives the head of the Supreme Authority for Transparency and Prevention of Corruption     ,"وزير الداخلية يستقبل رئيسة السلطة العليا للشفافية والوقاية من الفساد

🔗https://t.co/PPSfRsnVXF https://t.co/h1wuLpFDP6",2023-01-29 16:27:52+00:00,APS_Algerie,20,1,2120.0,,Neutral
2631,The 17th session of the Conference of the Councils of the Organization of Islamic Cooperation (OIC) kicks off     ,"انطلاق أشغال الدورة ال17 لمؤتمر اتحاد مجالس دول منظمة التعاون الإسلامي

🔗https://t.co/QAC805lahD https://t.co/srvVeM237s",2023-01-29 16:26:45+00:00,APS_Algerie,10,2,987.0,,Neutral
2632,The Minister of Culture and Arts receives the Ambassador and Resident Coordinator of the United Nations   in Algeria       ,"وزيرة الثقافة والفنون تستقبل السفير والمنسق المقيم لمنظمة #الأمم_المتحدة 🇺🇳 بـ #الجزائر 🇩🇿

🔗https://t.co/cRtrPYVUP8 https://t.co/dM2lKW91c5",2023-01-29 16:03:15+00:00,APS_Algerie,10,1,1229.0,"['الأمم_المتحدة', 'الجزائر']",Neutral
2633,Biskra: the participation of 102 exhibitors in the exhibition of agricultural products and the promotion of exports     ,"#بسكرة : مشاركة 102 عارضا في صالون المنتجات الفلاحية وترقية الصادرات

🔗https://t.co/zAQvw8yvz6 https://t.co/w4BxDl2Vt4",2023-01-29 16:01:53+00:00,APS_Algerie,12,0,1048.0,['بسكرة'],Neutral
2634,Belabed supervises a meeting on printing the Sharif_Quran using Braille technology     ,"#بلعابد يشرف على اجتماع حول طبع #المصحف_الشريف بتقنية #البرايل

🔗https://t.co/7esjoVjB3i https://t.co/cmHNuAEuds",2023-01-29 15:41:16+00:00,APS_Algerie,8,0,881.0,"['بلعابد', 'المصحف_الشريف', 'البرايل']",Neutral
2635,Blida: More than 60 exhibitors will participate in the National Citrus Salon next Tuesday     ,"#البليدة: مشاركة أكثر من 60 عارضا في الصالون الوطني للحمضيات الثلاثاء المقبل

🔗https://t.co/VDkQVB1MjJ https://t.co/bDHiz4GfCf",2023-01-29 15:36:23+00:00,APS_Algerie,7,0,807.0,['البليدة'],Neutral
2636,Tiaret: Beljud emphasizes the harnessing of human and material capabilities to embody the North-South railway line     ,"#تيارت : #بلجود يؤكد على تسخير الامكانيات البشرية و المادية لتجسيد خط السكة الحديدية شمال-جنوب

🔗https://t.co/v6euP8fXKk https://t.co/amkcDadR5M",2023-01-29 15:35:15+00:00,APS_Algerie,12,0,935.0,"['تيارت', 'بلجود']",Neutral
